代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
600996,贵广网络,5.42,0.74%,0.04,2.66万,1435.12万,1.86%,5.45,5.35,5.38,5.38,0.79,0.25%,67.51,1.26
002433,太安堂,4.07,0.74%,0.03,5.16万,2100.94万,2.23%,4.11,4.02,4.04,4.04,0.82,0.69%,57.75,0.59
300889,爱克股份,31.25,0.74%,0.23,1.59万,4935.82万,3.00%,31.63,30.70,31.00,31.02,0.67,4.29%,51.41,3.23
002706,良信股份,29.91,0.74%,0.22,6.52万,1.96亿,2.76%,30.42,29.60,29.69,29.69,1.06,1.09%,55.31,11.30
603093,南华期货,17.69,0.74%,0.13,3.32万,5833.59万,2.79%,17.77,17.28,17.48,17.56,0.66,3.01%,114.48,4.17
603266,天龙股份,10.91,0.74%,0.08,1.05万,1144.31万,1.75%,11.01,10.82,10.82,10.83,0.56,0.53%,24.04,2.23
688568,中科星图,42.36,0.74%,0.31,6983,2943.72万,2.12%,42.49,41.60,42.01,42.05,0.39,1.48%,218.57,8.31
002240,盛新锂能,23.24,0.74%,0.17,60.50万,14.30亿,8.02%,24.35,22.50,23.40,23.07,0.86,8.69%,258.55,5.31
002263,大东南,2.74,0.74%,0.02,82.73万,2.27亿,5.15%,2.84,2.70,2.72,2.72,0.80,4.40%,54.89,2.24
002415,海康威视,46.95,0.73%,0.34,46.19万,21.75亿,3.60%,47.66,45.98,46.31,46.61,0.94,0.57%,38.99,9.18
300021,大禹节水,5.53,0.73%,0.04,28.43万,1.59亿,4.19%,5.74,5.51,5.65,5.49,1.11,4.38%,68.62,3.05
000059,华锦股份,5.53,0.73%,0.04,9.84万,5430.19万,1.64%,5.55,5.46,5.54,5.49,0.73,0.62%,-39.74,0.68
603986,兆易创新,195.22,0.73%,1.41,10.12万,19.44亿,4.38%,196.61,188.13,191.88,193.81,1.05,2.30%,102.61,8.78
300851,交大思诺,34.65,0.73%,0.25,4111,1423.74万,2.27%,34.93,34.15,34.28,34.40,0.65,1.89%,62.80,2.80
603876,鼎胜新材,13.90,0.72%,0.10,2.13万,2954.05万,2.90%,14.05,13.65,13.80,13.80,0.48,0.89%,-378.42,1.68
002621,美吉姆,5.58,0.72%,0.04,2.82万,1580.53万,3.07%,5.67,5.50,5.56,5.54,0.70,0.37%,33.89,3.40
603218,日月股份,29.30,0.72%,0.21,12.81万,3.79亿,3.61%,30.15,29.10,29.17,29.09,0.74,1.55%,30.30,3.55
300625,三雄极光,15.37,0.72%,0.11,1.00万,1534.74万,2.62%,15.48,15.08,15.26,15.26,0.77,0.72%,20.12,1.85
300619,金银河,22.44,0.72%,0.16,2.21万,4983.79万,3.01%,22.73,22.06,22.45,22.28,0.44,3.91%,523.45,3.43
002181,粤 传 媒,4.24,0.71%,0.03,3.67万,1559.95万,1.66%,4.27,4.20,4.22,4.21,1.01,0.32%,15.40,1.18
000717,韶钢松山,4.25,0.71%,0.03,21.08万,8983.12万,1.66%,4.30,4.23,4.24,4.22,0.73,0.87%,6.36,1.16
600297,广汇汽车,2.84,0.71%,0.02,43.65万,1.24亿,2.48%,2.86,2.79,2.80,2.82,0.58,0.54%,13.17,0.58
300605,恒锋信息,12.79,0.71%,0.09,1.91万,2441.94万,2.52%,12.92,12.60,12.67,12.70,0.82,1.85%,41.25,3.60
603806,福斯特,85.30,0.71%,0.60,4.45万,3.82亿,4.49%,88.50,84.70,85.00,84.70,0.72,0.58%,56.50,8.22
300003,乐普医疗,27.03,0.71%,0.19,18.86万,5.05亿,2.91%,27.18,26.40,26.55,26.84,0.83,1.23%,18.54,4.85
603063,禾望电气,18.58,0.70%,0.13,14.37万,2.69亿,3.25%,19.06,18.46,18.46,18.45,0.57,3.37%,24.53,2.90
000885,城发环境,11.44,0.70%,0.08,5.07万,5829.66万,2.55%,11.62,11.33,11.40,11.36,1.12,0.79%,18.54,1.68
002224,三 力 士,5.73,0.70%,0.04,4.30万,2464.73万,1.41%,5.76,5.68,5.70,5.69,0.76,0.79%,25.08,1.79
600870,ST厦华,2.87,0.70%,0.02,1.05万,301.35万,2.11%,2.88,2.82,2.85,2.85,0.64,0.20%,-332.23,216.64
605003,众望布艺,28.74,0.70%,0.20,6500,1860.35万,2.17%,28.89,28.27,28.51,28.54,0.67,2.95%,19.75,2.69
002265,西仪股份,7.20,0.70%,0.05,1.79万,1288.10万,2.10%,7.26,7.11,7.13,7.15,0.83,0.59%,-53.11,2.55
300887,谱尼测试,76.33,0.70%,0.53,1.03万,7837.75万,3.68%,77.44,74.65,75.80,75.80,0.98,6.34%,83.50,3.39
688008,澜起科技,82.21,0.70%,0.57,3.99万,3.28亿,3.36%,83.24,80.50,81.80,81.64,0.74,0.95%,79.36,11.69
300261,雅本化学,5.77,0.70%,0.04,10.10万,5834.27万,2.79%,5.85,5.69,5.73,5.73,0.70,1.08%,34.02,2.76
603089,正裕工业,11.58,0.70%,0.08,2.25万,2567.89万,6.78%,11.73,10.95,11.45,11.50,1.42,1.02%,52.91,2.77
600354,*ST敦种,4.35,0.69%,0.03,12.61万,5491.52万,3.70%,4.46,4.30,4.37,4.32,0.57,2.39%,23.18,3.78
002347,泰尔股份,4.35,0.69%,0.03,12.20万,5336.83万,5.32%,4.49,4.26,4.32,4.32,2.46,3.85%,137.33,1.73
300847,中船汉光,23.21,0.69%,0.16,2.45万,5693.44万,4.08%,23.78,22.84,22.85,23.05,0.67,4.96%,56.77,4.36
601966,玲珑轮胎,31.97,0.69%,0.22,8.96万,2.85亿,2.43%,32.16,31.39,31.86,31.75,0.84,0.66%,20.60,2.73
002478,常宝股份,4.37,0.69%,0.03,2.31万,1005.53万,1.61%,4.38,4.31,4.33,4.34,0.73,0.39%,11.25,0.92
000099,中信海直,7.29,0.69%,0.05,3.38万,2445.56万,1.93%,7.31,7.17,7.25,7.24,0.53,0.56%,23.67,1.31
600618,氯碱化工,7.31,0.69%,0.05,2.31万,1682.64万,1.93%,7.33,7.19,7.26,7.26,0.85,0.31%,18.75,1.73
300380,安硕信息,19.02,0.69%,0.13,1.52万,2901.81万,2.06%,19.19,18.80,19.03,18.89,0.79,1.25%,93.13,5.70
002297,博云新材,7.32,0.69%,0.05,11.00万,7998.69万,5.23%,7.46,7.08,7.27,7.27,0.88,2.34%,379.84,2.50
688221,前沿生物-U,19.08,0.69%,0.13,4.19万,8002.09万,4.70%,19.50,18.61,19.03,18.95,0.54,5.07%,-31.46,3.11
600997,开滦股份,5.88,0.68%,0.04,23.58万,1.40亿,5.48%,6.07,5.75,5.80,5.84,0.86,1.49%,8.69,0.79
000030,富奥股份,7.35,0.68%,0.05,10.17万,7487.29万,4.93%,7.57,7.21,7.30,7.30,0.72,0.58%,14.38,1.88
000505,京粮控股,8.85,0.68%,0.06,17.45万,1.54亿,5.46%,9.10,8.62,8.85,8.79,0.69,3.84%,42.08,2.43
000786,北新建材,37.01,0.68%,0.25,15.96万,5.95亿,3.70%,37.97,36.61,36.98,36.76,0.98,0.94%,23.38,3.95
300260,新莱应材,16.48,0.67%,0.11,2.28万,3739.24万,2.63%,16.58,16.15,16.33,16.37,0.55,1.50%,44.69,3.39
300608,思特奇,13.50,0.67%,0.09,7694,1035.55万,1.94%,13.58,13.32,13.39,13.41,0.62,0.63%,-71.20,2.81
002131,利欧股份,3.00,0.67%,0.02,72.54万,2.17亿,1.34%,3.02,2.98,3.01,2.98,0.64,1.25%,4.92,1.79
300004,南风股份,6.01,0.67%,0.04,7.65万,4683.11万,4.86%,6.24,5.95,5.97,5.97,0.88,1.83%,25.09,1.40
603879,永悦科技,7.52,0.67%,0.05,2.41万,1795.29万,3.21%,7.59,7.35,7.45,7.47,1.05,0.86%,-1221.41,4.07
002222,福晶科技,13.54,0.67%,0.09,4.31万,5818.59万,2.53%,13.63,13.29,13.40,13.45,0.71,1.02%,35.51,5.52
002320,海峡股份,9.06,0.67%,0.06,6.49万,5919.74万,3.00%,9.29,9.02,9.22,9.00,0.70,0.44%,45.99,3.38
000833,粤桂股份,4.54,0.67%,0.03,3.52万,1590.30万,2.00%,4.56,4.47,4.52,4.51,1.17,0.93%,-42.98,1.10
300895,铜牛信息,48.43,0.67%,0.32,1.60万,7694.77万,3.26%,48.70,47.13,47.80,48.11,0.65,6.95%,95.33,4.27
000609,中迪投资,4.55,0.66%,0.03,2.32万,1052.24万,2.21%,4.57,4.47,4.52,4.52,0.72,0.80%,-34.84,0.90
300256,星星科技,6.07,0.66%,0.04,8.76万,5299.19万,2.65%,6.11,5.95,6.00,6.03,0.75,0.91%,37.84,2.97
603733,仙鹤股份,24.31,0.66%,0.16,9.19万,2.22亿,4.55%,24.65,23.55,24.12,24.15,0.84,5.89%,26.03,3.34
002762,金发拉比,6.09,0.66%,0.04,10.39万,6256.65万,4.46%,6.15,5.88,6.00,6.05,0.93,5.39%,69.61,2.20
688229,博睿数据,102.08,0.66%,0.67,2304,2347.33万,3.58%,103.63,100.00,100.07,101.41,0.81,2.28%,331.31,5.23
300424,航新科技,16.78,0.66%,0.11,7.65万,1.28亿,3.96%,16.99,16.33,16.77,16.67,0.70,3.91%,142.45,3.69
002329,皇氏集团,4.58,0.66%,0.03,7.35万,3357.18万,2.20%,4.61,4.51,4.55,4.55,0.53,1.38%,86.92,1.74
000651,格力电器,61.27,0.66%,0.40,34.48万,20.98亿,1.53%,61.27,60.34,60.80,60.87,0.93,0.58%,20.18,3.21
605178,时空科技,49.11,0.66%,0.32,2526,1235.98万,1.60%,49.28,48.50,48.60,48.79,0.52,1.42%,28.34,1.72
688377,迪威尔,18.44,0.66%,0.12,2742,505.55万,2.24%,18.55,18.14,18.27,18.32,0.44,0.62%,38.28,2.38
603848,好太太,12.30,0.65%,0.08,6810,834.87万,2.86%,12.36,12.01,12.25,12.22,0.70,0.17%,24.42,3.25
002535,*ST林重,1.54,0.65%,0.01,10.30万,1573.54万,5.23%,1.57,1.49,1.52,1.53,0.85,1.81%,90.42,1.55
300909,汇创达,52.40,0.65%,0.34,2.37万,1.23亿,4.80%,53.15,50.65,51.71,52.06,0.95,9.91%,56.54,4.79
600596,新安股份,10.79,0.65%,0.07,32.76万,3.53亿,3.08%,10.92,10.59,10.69,10.72,0.69,4.68%,43.30,1.32
600577,精达股份,3.09,0.65%,0.02,11.97万,3707.95万,1.63%,3.12,3.07,3.08,3.07,0.76,0.62%,14.79,1.68
600015,华夏银行,6.19,0.65%,0.04,17.12万,1.05亿,1.14%,6.19,6.12,6.14,6.15,1.21,0.13%,5.06,0.45
600536,中国软件,76.25,0.65%,0.49,16.58万,12.57亿,3.33%,76.81,74.29,75.00,75.76,0.95,3.35%,-51.44,22.54
603267,鸿远电子,124.80,0.65%,0.80,1.97万,2.46亿,3.06%,126.70,122.91,123.60,124.00,0.87,1.25%,67.69,11.94
600166,福田汽车,3.14,0.64%,0.02,124.41万,3.91亿,3.85%,3.19,3.07,3.13,3.12,0.59,1.89%,54.96,1.33
000932,华菱钢铁,4.74,0.64%,0.03,33.40万,1.59亿,2.55%,4.82,4.70,4.73,4.71,0.87,0.79%,4.50,0.92
688012,中微公司,148.77,0.64%,0.94,3.06万,4.52亿,3.48%,149.99,144.85,146.41,147.83,0.87,1.25%,215.50,19.41
603010,万盛股份,22.16,0.64%,0.14,2.46万,5459.22万,2.23%,22.48,21.99,22.20,22.02,0.49,0.71%,25.03,5.32
002732,燕塘乳业,22.19,0.63%,0.14,1.45万,3192.77万,1.54%,22.22,21.88,22.05,22.05,0.55,0.93%,27.24,3.36
600497,驰宏锌锗,4.77,0.63%,0.03,89.83万,4.32亿,5.27%,4.91,4.66,4.71,4.74,0.83,1.76%,26.67,1.63
601688,华泰证券,17.51,0.63%,0.11,77.24万,13.48亿,1.38%,17.59,17.35,17.39,17.40,1.34,1.05%,13.49,1.25
300857,协创数据,28.68,0.63%,0.18,1.48万,4223.22万,2.60%,28.92,28.18,28.53,28.50,0.70,2.86%,56.36,5.14
300680,隆盛科技,31.88,0.63%,0.20,3.09万,9975.57万,5.33%,33.20,31.51,31.51,31.68,0.76,2.44%,115.12,5.80
300758,七彩化学,22.33,0.63%,0.14,1.42万,3157.65万,1.76%,22.39,22.00,22.19,22.19,0.66,1.15%,24.13,3.62
000831,五矿稀土,12.79,0.63%,0.08,25.63万,3.30亿,4.96%,13.18,12.55,12.68,12.71,0.85,2.61%,69.88,5.32
300291,华录百纳,4.80,0.63%,0.03,5.45万,2616.41万,2.94%,4.86,4.72,4.83,4.77,0.67,0.72%,94.26,1.25
300005,探路者,6.40,0.63%,0.04,6.28万,4005.75万,3.46%,6.47,6.25,6.40,6.36,0.41,0.89%,-23.32,2.55
002387,维信诺,11.23,0.63%,0.07,5.70万,6435.89万,3.05%,11.44,11.10,11.10,11.16,0.75,0.53%,-430.40,1.03
300537,广信材料,16.10,0.63%,0.10,4.94万,7953.60万,2.56%,16.29,15.88,16.10,16.00,0.74,3.94%,190.37,2.34
603638,艾迪精密,69.33,0.62%,0.43,1.07万,7367.66万,1.90%,69.33,68.02,68.91,68.90,0.74,0.19%,73.98,17.64
603005,晶方科技,62.89,0.62%,0.39,4.96万,3.10亿,2.24%,63.20,61.80,62.20,62.50,0.84,1.54%,56.57,9.06
002775,文科园林,4.84,0.62%,0.03,1.07万,515.39万,1.25%,4.86,4.80,4.82,4.81,0.50,0.26%,13.45,0.94
000551,创元科技,8.07,0.62%,0.05,3.03万,2424.12万,3.12%,8.13,7.88,8.02,8.02,1.14,0.76%,27.41,1.70
601016,节能风电,3.24,0.62%,0.02,216.09万,7.13亿,6.52%,3.42,3.21,3.21,3.22,0.61,5.20%,22.62,1.66
603629,利通电子,34.17,0.62%,0.21,1.39万,4685.16万,3.45%,34.48,33.31,34.14,33.96,0.82,4.62%,77.28,3.43
603926,铁流股份,11.43,0.62%,0.07,3461,395.08万,1.41%,11.48,11.32,11.36,11.36,0.45,0.22%,15.37,1.53
603937,丽岛新材,9.81,0.62%,0.06,1.11万,1088.10万,1.54%,9.85,9.70,9.80,9.75,0.76,0.53%,18.60,1.40
002652,扬子新材,3.27,0.62%,0.02,3.47万,1129.78万,2.46%,3.30,3.22,3.25,3.25,0.50,0.78%,-64.85,4.02
603080,新疆火炬,13.10,0.61%,0.08,2.46万,3192.66万,2.61%,13.19,12.85,12.88,13.02,0.61,2.82%,44.30,1.60
300759,康龙化成,119.75,0.61%,0.73,3.70万,4.43亿,2.32%,120.17,117.41,118.00,119.02,0.89,1.31%,90.42,11.24
603228,景旺电子,29.58,0.61%,0.18,4.42万,1.32亿,3.84%,30.43,29.30,29.41,29.40,1.18,0.53%,27.66,4.20
300165,天瑞仪器,4.93,0.61%,0.03,3.34万,1642.75万,1.84%,4.94,4.85,4.91,4.90,0.68,1.05%,79.66,1.44
002979,雷赛智能,43.04,0.61%,0.26,5.91万,2.48亿,10.71%,43.76,39.18,41.77,42.78,2.46,11.37%,46.45,8.49
002363,隆基机械,6.68,0.60%,0.04,19.68万,1.31亿,4.52%,6.81,6.51,6.56,6.64,0.49,4.73%,37.35,1.25
300031,宝通科技,18.40,0.60%,0.11,6.41万,1.18亿,2.57%,18.56,18.09,18.40,18.29,1.09,1.98%,17.32,2.54
600229,城市传媒,6.70,0.60%,0.04,1.36万,911.53万,1.65%,6.73,6.62,6.66,6.66,0.82,0.19%,15.42,1.64
601609,金田铜业,10.08,0.60%,0.06,9.91万,1.00亿,2.89%,10.24,9.95,10.00,10.02,0.62,4.09%,30.58,2.24
600826,兰生股份,8.40,0.60%,0.05,1.02万,859.68万,1.68%,8.46,8.32,8.35,8.35,0.49,0.24%,59.03,0.98
000819,岳阳兴长,6.72,0.60%,0.04,1.29万,863.46万,1.35%,6.75,6.66,6.72,6.68,0.84,0.43%,286.25,2.44
603888,新华网,18.50,0.60%,0.11,1.99万,3681.29万,1.79%,18.58,18.25,18.30,18.39,0.87,0.38%,1626.30,3.37
603737,三棵树,150.00,0.60%,0.89,1.39万,2.07亿,1.79%,150.67,148.00,149.00,149.11,0.88,0.53%,93.11,17.10
603398,邦宝益智,10.12,0.60%,0.06,2.65万,2714.13万,4.47%,10.51,10.06,10.06,10.06,0.79,0.90%,61.71,3.86
002952,亚世光电,15.19,0.60%,0.09,9805,1485.11万,2.32%,15.27,14.92,15.04,15.10,0.34,1.40%,25.19,3.03
300585,奥联电子,13.53,0.59%,0.08,1.71万,2301.21万,2.38%,13.62,13.30,13.46,13.45,0.80,1.07%,40.26,4.09
002402,和而泰,16.99,0.59%,0.10,19.31万,3.24亿,3.26%,17.10,16.55,16.80,16.89,0.91,2.44%,42.11,5.74
002439,启明星辰,28.92,0.59%,0.17,8.93万,2.58亿,2.54%,29.25,28.52,29.22,28.75,1.07,1.25%,293.97,5.13
688080,映翰通,51.22,0.59%,0.30,1696,873.53万,3.75%,52.46,50.55,50.55,50.92,0.81,1.36%,59.64,4.16
002666,德联集团,5.13,0.59%,0.03,3.20万,1638.94万,2.16%,5.16,5.05,5.10,5.10,0.72,0.72%,21.86,1.25
002295,精艺股份,6.85,0.59%,0.04,1.67万,1148.24万,3.38%,6.95,6.72,6.81,6.81,0.92,0.67%,38.08,1.42
300315,掌趣科技,5.14,0.59%,0.03,67.85万,3.49亿,3.33%,5.22,5.05,5.11,5.11,0.84,2.58%,21.93,2.49
300801,泰和科技,20.60,0.59%,0.12,1.01万,2083.40万,2.10%,20.75,20.32,20.50,20.48,0.62,1.23%,19.14,2.41
603393,新天然气,24.08,0.58%,0.14,4.79万,1.14亿,3.34%,24.25,23.45,23.78,23.94,0.66,1.53%,24.19,2.87
600605,汇通能源,12.10,0.58%,0.07,5040,607.11万,1.50%,12.14,11.96,12.03,12.03,0.63,0.34%,35.20,2.34
300428,四通新材,13.89,0.58%,0.08,3.08万,4302.18万,2.82%,14.21,13.82,14.18,13.81,0.78,1.67%,20.73,2.01
603390,通达电气,10.44,0.58%,0.06,2.07万,2163.24万,3.08%,10.59,10.27,10.32,10.38,0.73,1.61%,114.84,2.14
601366,利群股份,6.96,0.58%,0.04,9.91万,6879.31万,5.06%,7.15,6.80,6.92,6.92,1.88,1.15%,85.37,1.34
300531,优博讯,15.68,0.58%,0.09,3.85万,6021.33万,1.92%,15.76,15.46,15.60,15.59,0.91,1.33%,30.66,3.38
600007,中国国贸,12.22,0.58%,0.07,1.18万,1444.53万,1.65%,12.28,12.08,12.13,12.15,0.50,0.12%,15.07,1.58
002029,七 匹 狼,5.24,0.58%,0.03,3.39万,1763.57万,1.73%,5.25,5.16,5.21,5.21,0.74,0.46%,49.67,0.68
600489,中金黄金,8.75,0.57%,0.05,21.61万,1.89亿,1.72%,8.78,8.63,8.68,8.70,0.93,0.63%,30.68,1.83
300460,惠伦晶体,15.75,0.57%,0.09,7.15万,1.12亿,4.21%,16.00,15.34,15.87,15.66,0.50,3.04%,267.02,6.95
600611,大众交通,3.51,0.57%,0.02,2.80万,978.64万,1.15%,3.52,3.48,3.49,3.49,0.77,0.18%,19.15,0.91
000153,丰原药业,8.80,0.57%,0.05,7.02万,6123.07万,2.63%,8.83,8.60,8.66,8.75,0.61,2.25%,29.16,1.98
002219,*ST恒康,1.77,0.57%,0.01,8.60万,1531.13万,3.41%,1.82,1.76,1.82,1.76,1.02,0.47%,-50.51,22.65
600560,金自天正,8.87,0.57%,0.05,1.22万,1074.80万,1.93%,8.93,8.76,8.82,8.82,0.77,0.54%,45.92,2.47
605255,天普股份,16.01,0.57%,0.09,5376,861.78万,1.38%,16.12,15.90,15.97,15.92,0.59,1.60%,43.87,2.36
300557,理工光科,26.75,0.56%,0.15,5146,1370.85万,2.14%,26.90,26.33,26.57,26.60,0.66,0.93%,-104.35,3.11
300672,国科微,42.95,0.56%,0.24,1.14万,4849.92万,5.34%,43.76,41.48,42.77,42.71,0.94,0.66%,3847.63,6.74
600658,电子城,5.38,0.56%,0.03,3.17万,1703.84万,1.50%,5.40,5.32,5.33,5.35,0.77,0.28%,10.44,0.87
300542,新晨科技,14.38,0.56%,0.08,6.32万,8904.09万,4.62%,14.42,13.76,14.13,14.30,0.98,3.22%,269.90,6.76
002770,ST科迪,1.80,0.56%,0.01,12.32万,2223.92万,2.23%,1.83,1.79,1.79,1.79,0.62,2.05%,1432.90,1.25
601200,上海环境,10.81,0.56%,0.06,3.70万,3989.57万,1.58%,10.85,10.68,10.73,10.75,0.70,0.33%,16.94,1.32
002096,南岭民爆,7.22,0.56%,0.04,11.68万,8458.60万,3.20%,7.36,7.13,7.21,7.18,0.48,3.15%,63.78,1.32
600218,全柴动力,9.08,0.55%,0.05,8.01万,7302.32万,2.33%,9.21,9.00,9.05,9.03,0.60,2.17%,20.73,1.57
601058,赛轮轮胎,5.49,0.55%,0.03,29.87万,1.63亿,2.56%,5.54,5.40,5.44,5.46,0.83,1.17%,9.47,1.83
603626,科森科技,11.05,0.55%,0.06,5.67万,6258.76万,4.00%,11.24,10.80,10.99,10.99,0.94,1.18%,54.14,2.48
600600,青岛啤酒,99.66,0.54%,0.54,6.46万,6.41亿,2.42%,100.38,97.98,98.50,99.12,0.95,0.93%,34.24,6.38
300500,启迪设计,12.92,0.54%,0.07,6528,845.34万,2.26%,13.08,12.79,12.88,12.85,0.59,0.41%,25.79,1.51
688599,天合光能,22.22,0.54%,0.12,25.11万,5.68亿,4.25%,23.10,22.16,22.20,22.10,0.68,8.35%,41.44,3.13
603596,伯特利,33.35,0.54%,0.18,3.02万,1.01亿,2.83%,33.85,32.91,32.96,33.17,0.83,1.76%,34.05,5.42
003015,日久光电,14.86,0.54%,0.08,4.79万,7098.34万,4.06%,15.10,14.50,14.60,14.78,0.50,6.82%,40.62,3.78
002436,兴森科技,9.29,0.54%,0.05,12.17万,1.12亿,3.14%,9.35,9.06,9.25,9.24,0.62,0.97%,22.67,4.38
600926,杭州银行,14.87,0.54%,0.08,22.87万,3.38亿,2.64%,14.93,14.54,14.74,14.79,0.76,0.45%,11.86,1.41
600228,ST昌九,11.17,0.54%,0.06,2.20万,2477.49万,5.31%,11.66,11.07,11.66,11.11,0.52,0.91%,-529.14,52.65
688215,瑞晟智能,46.59,0.54%,0.25,976,453.15万,1.81%,46.84,46.00,46.01,46.34,0.36,1.08%,72.14,4.30
002593,日上集团,3.73,0.54%,0.02,3.94万,1462.54万,1.62%,3.74,3.68,3.70,3.71,0.73,0.84%,28.53,1.34
300212,易华录,28.10,0.54%,0.15,13.32万,3.74亿,5.51%,28.68,27.14,27.98,27.95,1.11,2.16%,94.28,5.40
000702,正虹科技,5.62,0.54%,0.03,4.42万,2470.00万,2.68%,5.65,5.50,5.56,5.59,0.35,1.66%,2559.60,2.77
603115,海星股份,15.00,0.54%,0.08,1.07万,1610.68万,1.88%,15.08,14.80,14.91,14.92,0.54,2.07%,25.75,2.59
000667,美好置业,3.75,0.54%,0.02,10.95万,4085.54万,1.34%,3.75,3.70,3.73,3.73,1.01,0.45%,-48.45,1.33
600117,西宁特钢,3.77,0.53%,0.02,21.09万,7949.04万,5.87%,3.87,3.65,3.69,3.75,0.72,2.02%,310.11,2.85
000514,渝 开 发,3.77,0.53%,0.02,1.41万,531.10万,0.80%,3.78,3.75,3.75,3.75,0.84,0.17%,91.81,0.97
603867,新化股份,22.72,0.53%,0.12,1.34万,3037.74万,2.70%,22.97,22.36,22.36,22.60,0.61,1.58%,15.37,2.20
601798,蓝科高新,5.68,0.53%,0.03,1.69万,957.51万,1.95%,5.72,5.61,5.63,5.65,0.68,0.48%,115.87,1.13
002382,蓝帆医疗,20.84,0.53%,0.11,18.54万,3.87亿,2.60%,21.13,20.59,20.73,20.73,0.52,2.64%,7.98,2.10
601211,国泰君安,17.14,0.53%,0.09,39.70万,6.79亿,1.41%,17.22,16.98,17.06,17.05,1.46,0.53%,12.79,1.23
600162,香江控股,1.91,0.53%,0.01,4.48万,854.63万,1.58%,1.92,1.89,1.89,1.90,0.92,0.13%,-548.63,1.27
001872,招商港口,15.28,0.53%,0.08,1.58万,2425.74万,1.71%,15.46,15.20,15.21,15.20,1.03,0.27%,17.28,0.82
000803,*ST北能,13.39,0.53%,0.07,592,79.18万,4.28%,13.75,13.18,13.19,13.32,0.85,0.05%,797.74,4.77
300858,科拓生物,59.31,0.53%,0.31,1.10万,6461.33万,2.92%,59.72,58.00,58.00,59.00,0.56,5.31%,50.60,5.39
300852,四会富仕,90.00,0.52%,0.47,5092,4559.56万,2.31%,90.57,88.50,88.62,89.53,0.73,3.60%,43.14,6.02
002663,普邦股份,1.93,0.52%,0.01,4.89万,941.36万,1.56%,1.94,1.91,1.92,1.92,0.46,0.37%,-252.75,0.85
002418,*ST康盛,1.93,0.52%,0.01,11.74万,2256.41万,4.69%,1.96,1.87,1.91,1.92,1.44,1.03%,-54.18,3.76
603612,索通发展,13.56,0.52%,0.07,8.06万,1.09亿,4.82%,13.80,13.15,13.45,13.49,0.77,1.89%,37.71,1.65
300906,日月明,36.82,0.52%,0.19,1.75万,6421.77万,5.38%,37.78,35.81,36.63,36.63,1.03,8.76%,89.51,3.74
601229,上海银行,7.78,0.52%,0.04,16.63万,1.29亿,0.78%,7.78,7.72,7.73,7.74,1.27,0.12%,5.51,0.66
600538,国发股份,5.85,0.52%,0.03,9.31万,5429.78万,2.23%,5.89,5.76,5.79,5.82,1.00,2.01%,-384.32,4.24
600085,同仁堂,23.47,0.51%,0.12,7.65万,1.80亿,1.24%,23.59,23.30,23.35,23.35,0.55,0.56%,33.76,3.36
600036,招商银行,43.05,0.51%,0.22,93.35万,39.63亿,2.69%,43.05,41.90,42.87,42.83,1.44,0.45%,10.63,1.75
600078,澄星股份,3.92,0.51%,0.02,5.26万,2063.89万,2.82%,3.98,3.87,3.91,3.90,1.02,0.79%,340.78,1.49
002164,宁波东力,5.88,0.51%,0.03,10.36万,6041.65万,3.93%,5.96,5.73,5.84,5.85,0.55,2.38%,1.65,5.32
002253,川大智胜,13.73,0.51%,0.07,1.66万,2280.37万,2.20%,13.84,13.54,13.66,13.66,0.94,0.80%,68.71,2.21
000607,华媒控股,3.93,0.51%,0.02,3.08万,1209.21万,2.30%,3.97,3.88,3.89,3.91,1.18,0.35%,196.59,2.42
300880,迦南智能,35.40,0.51%,0.18,2.24万,7994.16万,4.17%,36.49,35.02,35.02,35.22,0.96,7.09%,58.70,7.55
000888,峨眉山Ａ,5.91,0.51%,0.03,2.12万,1253.08万,1.70%,5.94,5.84,5.87,5.88,0.44,0.40%,-30.06,1.29
300846,首都在线,21.74,0.51%,0.11,2.25万,4963.14万,4.95%,22.80,21.73,22.10,21.63,0.91,4.49%,183.62,11.63
300748,金力永磁,35.60,0.51%,0.18,6.52万,2.33亿,3.36%,36.40,35.21,35.30,35.42,0.78,2.53%,72.75,11.02
600898,*ST美讯,5.94,0.51%,0.03,2.21万,1316.00万,4.57%,6.08,5.81,5.81,5.91,1.01,0.87%,-5.87,-4.56
000663,*ST永林,3.96,0.51%,0.02,2.23万,890.05万,2.54%,4.03,3.93,3.93,3.94,0.54,0.76%,-15.24,2.62
605366,宏柏新材,11.89,0.51%,0.06,1.34万,1593.49万,1.44%,11.94,11.77,11.83,11.83,0.66,1.62%,30.31,2.38
601789,宁波建工,3.97,0.51%,0.02,5.14万,2044.22万,1.77%,4.00,3.93,3.95,3.95,0.76,0.53%,16.98,1.30
000010,美丽生态,3.97,0.51%,0.02,19.59万,7890.73万,5.82%,4.15,3.92,4.00,3.95,1.29,3.75%,93.81,6.83
300439,美康生物,17.94,0.50%,0.09,1.40万,2497.24万,2.63%,18.05,17.58,17.84,17.85,0.63,0.68%,15.41,3.80
000622,恒立实业,4.00,0.50%,0.02,24.84万,1.00亿,5.28%,4.13,3.92,3.96,3.98,1.37,5.84%,250.14,8.19
