代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
600669,*ST鞍成,-,-,-,-,-,-,-,-,-,2.19,-,-,-,-
600659,*ST花雕,-,-,-,-,-,-,-,-,-,1.41,-,-,-,-
600656,退市博元,-,-,-,-,-,-,-,-,-,4.49,-,-,-,-
600655,豫园股份,8.07,0.00%,0.00,7.84万,6339.46万,1.86%,8.18,8.03,8.08,8.07,1.00,0.49%,14.80,1.01
600653,申华控股,1.80,0.00%,0.00,10.11万,1818.36万,2.22%,1.82,1.78,1.79,1.80,0.80,0.52%,-75.01,1.90
600646,ST国嘉,-,-,-,-,-,-,-,-,-,5.82,-,-,-,-
600634,*ST富控,-,-,-,-,-,-,-,-,-,0.82,-,-,-0.22,5.42
600632,华联商厦,-,-,-,-,-,-,-,-,-,9.53,-,-,-,-
600631,百联股份,-,-,-,-,-,-,-,-,-,15.68,-,-,-,-
600627,上电股份,-,-,-,-,-,-,-,-,-,28.73,-,-,-,-
600625,PT水仙,-,-,-,-,-,-,-,-,-,4.80,-,-,-,-
600614,*ST鹏起,-,-,-,-,-,-,-,-,-,0.74,-,-,-13.91,10.10
600611,大众交通,3.49,0.00%,0.00,2.74万,958.40万,0.86%,3.51,3.48,3.49,3.49,0.67,0.18%,19.04,0.91
600607,上实医药,-,-,-,-,-,-,-,-,-,23.52,-,-,-,-
600591,*ST上航,-,-,-,-,-,-,-,-,-,7.27,-,-,-,-
600553,太行水泥,-,-,-,-,-,-,-,-,-,14.98,-,-,-,-
600539,ST狮头,7.35,0.00%,0.00,8908,652.52万,1.77%,7.35,7.22,7.25,7.35,1.41,0.39%,257.22,4.07
600530,*ST交昂,2.81,0.00%,0.00,1.86万,522.76万,1.42%,2.83,2.79,2.82,2.81,0.54,0.24%,30.13,2.76
600518,ST康美,2.69,0.00%,0.00,14.95万,4003.57万,2.60%,2.72,2.65,2.68,2.69,0.57,0.34%,-4.23,0.88
600485,*ST信威,-,-,-,-,-,-,-,-,-,1.39,-,-,-2.53,-0.32
600475,华光环能,11.28,0.00%,0.00,8606,971.86万,2.39%,11.42,11.15,11.31,11.28,0.62,0.16%,11.19,1.05
600472,包头铝业,-,-,-,-,-,-,-,-,-,51.82,-,-,-,-
600432,退市吉恩,-,-,-,-,-,-,-,-,-,1.38,-,-,-,-
600422,昆药集团,8.54,0.00%,0.00,3.61万,3087.36万,1.64%,8.61,8.47,8.52,8.54,0.64,0.48%,13.84,1.49
600401,退市海润,-,-,-,-,-,-,-,-,-,0.15,-,-,-,-
600393,粤泰股份,2.00,0.00%,0.00,16.51万,3324.53万,1.50%,2.03,2.00,2.00,2.00,0.58,1.67%,18.90,0.81
600377,宁沪高速,9.09,0.00%,0.00,3.45万,3143.50万,0.99%,9.15,9.06,9.11,9.09,0.94,0.09%,18.12,1.66
600357,承德钒钛,-,-,-,-,-,-,-,-,-,7.40,-,-,-,-
600350,山东高速,6.05,0.00%,0.00,6.38万,3873.59万,1.32%,6.12,6.04,6.09,6.05,0.98,0.13%,16.34,1.04
600332,白云山,28.92,0.00%,0.00,3.72万,1.07亿,1.11%,29.00,28.68,28.90,28.92,0.50,0.26%,13.26,1.82
600325,华发股份,6.20,0.00%,0.00,10.73万,6661.59万,1.61%,6.26,6.16,6.21,6.20,0.70,0.51%,5.61,0.95
600311,*ST荣华,1.69,0.00%,0.00,6.64万,1115.17万,2.96%,1.71,1.66,1.70,1.69,0.43,1.00%,334.89,1.78
600308,华泰股份,5.08,0.00%,0.00,8.38万,4265.21万,1.57%,5.14,5.06,5.09,5.08,0.52,0.72%,9.00,0.70
600296,S兰铝,-,-,-,-,-,-,-,-,-,14.61,-,-,-,-
600286,S*ST国瓷,-,-,-,-,-,-,-,-,-,0.67,-,-,-,-
600277,亿利洁能,3.02,0.00%,0.00,12.09万,3659.31万,2.32%,3.06,2.99,3.01,3.02,0.56,0.44%,27.57,0.54
600270,外运发展,-,-,-,-,-,-,-,-,-,20.99,-,-,-,-
600263,路桥建设,-,-,-,-,-,-,-,-,-,16.43,-,-,-,-
600253,天方药业,-,-,-,-,-,-,-,-,-,6.26,-,-,-,-
600240,退市华业,-,-,-,-,-,-,-,-,-,0.41,-,-,-,-
600239,云南城投,2.40,0.00%,0.00,12.61万,3076.44万,4.58%,2.51,2.40,2.42,2.40,0.94,0.79%,-2.78,3.32
600217,中再资环,5.90,0.00%,0.00,13.26万,7836.52万,3.22%,6.01,5.82,5.87,5.90,0.86,0.95%,18.88,3.86
600208,新湖中宝,3.08,0.00%,0.00,26.94万,8267.00万,1.62%,3.09,3.04,3.05,3.08,0.67,0.31%,7.27,0.71
600205,S山东铝,-,-,-,-,-,-,-,-,-,25.41,-,-,-,-
600200,江苏吴中,5.40,0.00%,0.00,5.62万,3052.30万,1.85%,5.49,5.39,5.41,5.40,0.62,0.79%,-62.77,1.66
600187,国中水务,2.40,0.00%,0.00,7.97万,1920.34万,2.08%,2.43,2.38,2.40,2.40,0.82,0.48%,82.22,1.15
600181,S*ST云大,-,-,-,-,-,-,-,-,-,1.02,-,-,-,-
600175,退市美都,-,-,-,-,-,-,-,-,-,0.21,-,-,-,-
600168,武汉控股,6.86,0.00%,0.00,1.85万,1269.80万,1.17%,6.90,6.82,6.86,6.86,0.68,0.26%,12.79,0.90
600149,ST坊展,4.62,0.00%,0.00,1.44万,665.57万,1.30%,4.64,4.58,4.62,4.62,0.68,0.38%,434.81,8.29
600128,弘业股份,6.37,0.00%,0.00,3.05万,1953.12万,2.20%,6.47,6.33,6.34,6.37,0.81,1.24%,36.52,0.92
600113,浙江东日,6.40,0.00%,0.00,3.64万,2339.02万,1.72%,6.48,6.37,6.41,6.40,0.53,0.88%,19.10,1.71
600102,莱钢股份,-,-,-,-,-,-,-,-,-,7.13,-,-,-,-
600092,S*ST精密,-,-,-,-,-,-,-,-,-,0.96,-,-,-,-
600087,退市长油,-,-,-,-,-,-,-,-,-,0.83,-,-,-,-
600086,*ST金钰,-,-,-,-,-,-,-,-,-,0.86,-,-,-1.33,-3.58
600080,ST金花,5.66,0.00%,0.00,1.46万,822.14万,3.00%,5.68,5.51,5.60,5.66,0.56,0.48%,45.53,1.21
600075,新疆天业,5.57,0.00%,0.00,8.68万,4849.52万,1.44%,5.62,5.54,5.56,5.57,0.83,0.89%,12.19,1.19
600074,退市保千,-,-,-,-,-,-,-,-,-,0.17,-,-,-,-
600069,退市银鸽,-,-,-,-,-,-,-,-,-,0.28,-,-,-,-
600065,*ST联谊,-,-,-,-,-,-,-,-,-,1.70,-,-,-,-
600051,宁波联合,8.89,0.00%,0.00,1.77万,1570.21万,1.57%,8.96,8.82,8.89,8.89,0.61,0.57%,6.04,0.94
600016,民生银行,5.16,0.00%,0.00,48.87万,2.52亿,0.58%,5.18,5.15,5.16,5.16,0.77,0.14%,4.54,0.49
600005,武钢股份,-,-,-,-,-,-,-,-,-,3.71,-,-,-,-
600003,ST东北高,-,-,-,-,-,-,-,-,-,3.87,-,-,-,-
600002,齐鲁石化,-,-,-,-,-,-,-,-,-,10.09,-,-,-,-
600001,邯郸钢铁,-,-,-,-,-,-,-,-,-,5.29,-,-,-,-
300928,华安鑫创,-,-,-,-,-,-,-,-,-,38.05,-,-,35.58,4.20
300927,江天化学,-,-,-,-,-,-,-,-,-,13.39,-,-,14.22,2.72
300926,博俊科技,-,-,-,-,-,-,-,-,-,10.76,-,-,18.01,2.19
300925,法本信息,-,-,-,-,-,-,-,-,-,20.08,-,-,23.49,2.41
300894,火星人,-,-,-,-,-,-,-,-,-,14.07,-,-,27.46,7.73
300809,华辰装备,17.77,0.00%,0.00,2.70万,4852.87万,5.40%,18.57,17.61,18.07,17.77,1.09,5.75%,411.66,2.05
300743,天地数码,15.61,0.00%,0.00,8706,1366.96万,2.88%,15.90,15.45,15.50,15.61,0.62,1.60%,78.26,3.94
300643,万通智控,12.76,0.00%,0.00,1.81万,2326.51万,3.29%,13.10,12.68,13.10,12.76,0.49,0.91%,101.15,5.85
300641,正丹股份,5.28,0.00%,0.00,4.30万,2296.47万,2.84%,5.42,5.27,5.27,5.28,0.92,0.88%,76.58,1.93
300637,扬帆新材,8.06,0.00%,0.00,2.58万,2089.60万,2.48%,8.20,8.00,8.02,8.06,0.80,1.10%,73.53,2.50
300527,中船应急,9.63,0.00%,0.00,14.96万,1.47亿,5.19%,10.05,9.55,9.55,9.63,0.68,1.64%,-1693.07,3.72
300431,暴风退,-,-,-,-,-,-,-,-,-,0.28,-,-,-,-
300422,博世科,-,-,-,-,-,-,-,-,-,12.00,-,-,20.20,2.06
300421,力星股份,7.41,0.00%,0.00,7.08万,5280.75万,3.64%,7.63,7.36,7.43,7.41,0.71,3.82%,34.54,1.58
300372,欣泰退,-,-,-,-,-,-,-,-,-,1.48,-,-,-,-
300362,天翔环境,-,-,-,-,-,-,-,-,-,1.49,-,-,-10.94,-0.37
300334,津膜科技,7.99,0.00%,0.00,4.10万,3264.02万,2.88%,8.08,7.85,8.01,7.99,0.82,1.40%,-70.38,2.99
300306,远方信息,10.75,0.00%,0.00,8.34万,8902.62万,5.49%,10.96,10.37,10.72,10.75,0.81,5.55%,32.53,1.94
300304,云意电气,5.07,0.00%,0.00,14.03万,7173.03万,3.55%,5.20,5.02,5.10,5.07,0.62,1.66%,29.20,2.13
300289,利德曼,5.87,0.00%,0.00,4.81万,2835.21万,2.39%,5.97,5.83,5.84,5.87,0.59,1.15%,370.89,1.88
300267,尔康制药,4.24,0.00%,0.00,9.47万,4028.41万,2.36%,4.30,4.20,4.24,4.24,0.69,0.67%,36.16,1.50
300261,雅本化学,5.73,0.00%,0.00,10.46万,6003.87万,2.62%,5.81,5.66,5.68,5.73,0.64,1.12%,33.79,2.74
300216,千山退,-,-,-,-,-,-,-,-,-,0.19,-,-,-,-
300186,大华农,-,-,-,-,-,-,-,-,-,45.72,-,-,-,-
300178,腾邦国际,4.06,0.00%,0.00,26.74万,1.09亿,5.67%,4.20,3.97,4.09,4.06,0.57,4.58%,-4.39,2.65
300157,恒泰艾普,3.75,0.00%,0.00,13.15万,5035.02万,4.80%,3.92,3.74,3.74,3.75,0.90,1.86%,-17.18,1.14
300156,神雾退,-,-,-,-,-,-,-,-,-,0.12,-,-,-,-
300104,乐视退,-,-,-,-,-,-,-,-,-,0.18,-,-,-,-
300090,盛运退,-,-,-,-,-,-,-,-,-,0.12,-,-,-,-
300055,万邦达,6.03,0.00%,0.00,6.12万,3723.90万,2.49%,6.17,6.02,6.04,6.03,0.79,0.71%,42.47,0.90
300028,金亚退,-,-,-,-,-,-,-,-,-,0.30,-,-,-,-
003033,征和工业,-,-,-,-,-,-,-,-,-,23.28,-,-,12.02,3.04
003032,传智教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-
003031,中瓷电子,-,-,-,-,-,-,-,-,-,15.27,-,-,15.22,2.53
003030,祖名股份,-,-,-,-,-,-,-,-,-,15.18,-,-,18.41,3.37
002887,绿茵生态,11.42,0.00%,0.00,1.13万,1290.27万,1.75%,11.53,11.33,11.36,11.42,0.53,0.70%,13.17,1.72
002817,黄山胶囊,13.48,0.00%,0.00,3.07万,4123.54万,2.52%,13.67,13.33,13.40,13.48,1.68,3.18%,44.30,2.65
002781,奇信股份,-,-,-,-,-,-,-,-,-,15.05,-,-,-42.50,1.77
002762,金发拉比,6.05,0.00%,0.00,15.12万,9096.73万,4.96%,6.18,5.88,6.05,6.05,1.68,7.85%,69.16,2.19
002741,光华科技,11.86,0.00%,0.00,1.64万,1948.97万,2.19%,12.06,11.80,11.80,11.86,0.53,0.51%,155.90,3.67
002711,*ST欧浦,-,-,-,-,-,-,-,-,-,0.77,-,-,-19.46,-0.32
002697,红旗连锁,6.59,0.00%,0.00,8.13万,5353.43万,1.82%,6.64,6.52,6.57,6.59,0.79,0.75%,16.68,2.68
002680,长生退,-,-,-,-,-,-,-,-,-,0.77,-,-,-,-
002665,首航高科,2.16,0.00%,0.00,41.28万,8892.96万,3.70%,2.20,2.12,2.15,2.16,0.68,1.81%,-37.88,0.85
002604,龙力退,-,-,-,-,-,-,-,-,-,0.25,-,-,-,-
002574,明牌珠宝,4.59,0.00%,0.00,3.39万,1556.12万,1.96%,4.63,4.54,4.58,4.59,0.77,0.64%,61.64,0.75
002571,德力股份,10.29,0.00%,0.00,5.95万,6203.52万,3.79%,10.65,10.26,10.39,10.29,0.54,2.00%,3509.65,2.81
002562,兄弟科技,5.12,0.00%,0.00,5.12万,2627.95万,1.56%,5.17,5.09,5.11,5.12,0.60,0.88%,35.72,1.99
002560,通达股份,8.35,0.00%,0.00,5.26万,4416.76万,2.28%,8.52,8.33,8.35,8.35,0.65,1.84%,23.29,1.86
002550,千红制药,4.23,0.00%,0.00,2.52万,1067.12万,1.18%,4.26,4.21,4.24,4.23,0.62,0.28%,27.77,2.30
002539,云图控股,7.27,0.00%,0.00,7.96万,5835.65万,2.34%,7.41,7.24,7.24,7.27,0.92,1.21%,14.86,2.17
002528,英飞拓,3.52,0.00%,0.00,6.58万,2322.34万,2.84%,3.59,3.49,3.51,3.52,0.71,0.63%,-51.45,1.15
002515,金字火腿,5.68,0.00%,0.00,8.92万,5068.84万,2.46%,5.75,5.61,5.64,5.68,0.51,1.02%,45.04,4.09
002509,天茂退,-,-,-,-,-,-,-,-,-,0.15,-,-,-,-
002501,*ST利源,2.51,0.00%,0.00,25.72万,6505.75万,9.56%,2.64,2.40,2.58,2.51,1.87,2.13%,-2.68,-0.49
002477,雏鹰退,-,-,-,-,-,-,-,-,-,0.17,-,-,-,-
002476,宝莫股份,4.37,0.00%,0.00,3.30万,1446.89万,2.75%,4.45,4.33,4.36,4.37,0.49,0.54%,150.09,3.25
002450,*ST康得,-,-,-,-,-,-,-,-,-,3.52,-,-,-10.48,1.18
002420,ST毅昌,3.93,0.00%,0.00,1.28万,502.68万,1.27%,3.95,3.90,3.93,3.93,0.75,0.33%,26.48,2.88
002412,汉森制药,6.65,0.00%,0.00,2.35万,1562.32万,1.65%,6.69,6.58,6.66,6.65,0.62,0.48%,29.61,2.12
002381,双箭股份,8.40,0.00%,0.00,4.90万,4088.41万,3.57%,8.46,8.16,8.40,8.40,1.26,1.55%,11.20,1.84
002359,*ST北讯,-,-,-,-,-,-,-,-,-,1.22,-,-,-1.52,0.70
002348,高乐股份,2.07,0.00%,0.00,17.84万,3745.53万,4.35%,2.15,2.06,2.07,2.07,0.62,2.11%,-37.22,2.14
002345,潮宏基,3.93,0.00%,0.00,5.92万,2351.89万,3.31%,4.02,3.89,3.89,3.93,0.69,0.67%,33.05,1.05
002319,*ST乐通,6.72,0.00%,0.00,4567,308.38万,1.93%,6.83,6.70,6.70,6.72,1.20,0.23%,3827.16,9.95
002260,*ST德奥,-,-,-,-,-,-,-,-,-,3.15,-,-,50.52,2.22
002234,民和股份,15.06,0.00%,0.00,2.88万,4321.37万,2.39%,15.18,14.82,15.00,15.06,0.90,1.39%,43.34,1.73
002220,天宝退,-,-,-,-,-,-,-,-,-,0.26,-,-,-,-
002210,*ST飞马,2.21,0.00%,0.00,8.70万,1923.43万,4.52%,2.27,2.17,2.22,2.21,0.63,0.53%,-3.11,-0.33
002201,九鼎新材,12.12,0.00%,0.00,2.65万,3179.25万,3.63%,12.15,11.71,12.11,12.12,1.00,0.80%,272.85,4.23
002193,如意集团,6.85,0.00%,0.00,1.71万,1176.04万,2.04%,6.93,6.79,6.79,6.85,0.74,0.66%,65.16,0.67
002150,通润装备,6.29,0.00%,0.00,7946,500.44万,1.27%,6.34,6.26,6.31,6.29,0.62,0.22%,15.84,1.65
002143,印纪退,-,-,-,-,-,-,-,-,-,0.25,-,-,-,-
002133,广宇集团,3.03,0.00%,0.00,3.80万,1156.69万,1.98%,3.07,3.01,3.01,3.03,1.10,0.49%,12.30,0.67
002115,三维通信,-,-,-,-,-,-,-,-,-,6.09,-,-,187.64,1.75
002113,*ST天润,1.38,0.00%,0.00,9.41万,1292.81万,5.07%,1.41,1.34,1.37,1.38,0.63,1.01%,3.82,4.05
002085,万丰奥威,6.33,0.00%,0.00,21.91万,1.38亿,3.32%,6.42,6.21,6.29,6.33,0.46,1.04%,25.29,2.63
002070,众和退,-,-,-,-,-,-,-,-,-,0.71,-,-,-,-
002067,景兴纸业,3.42,0.00%,0.00,14.12万,4857.02万,2.05%,3.48,3.41,3.45,3.42,0.82,1.45%,14.01,0.84
002062,宏润建设,4.17,0.00%,0.00,3.58万,1494.99万,2.40%,4.23,4.13,4.18,4.17,0.73,0.37%,14.03,1.35
002018,华信退,-,-,-,-,-,-,-,-,-,0.26,-,-,-,-
002014,永新股份,9.64,0.00%,0.00,9238,889.91万,1.76%,9.71,9.54,9.57,9.64,0.50,0.18%,17.18,2.63
002012,凯恩股份,5.28,0.00%,0.00,4.75万,2509.38万,3.03%,5.35,5.19,5.26,5.28,0.54,1.02%,30.49,1.84
000979,中弘退,-,-,-,-,-,-,-,-,-,0.22,-,-,-,-
000956,中原油气,-,-,-,-,-,-,-,-,-,11.91,-,-,-,-
000939,凯迪退,-,-,-,-,-,-,-,-,-,0.15,-,-,-,-
000916,华北高速,-,-,-,-,-,-,-,-,-,8.82,-,-,-,-
000912,泸天化,3.92,0.00%,0.00,3.56万,1395.82万,1.28%,3.95,3.90,3.93,3.92,0.75,0.23%,25.86,1.18
000910,大亚圣象,14.22,0.00%,0.00,3.81万,5422.94万,2.25%,14.46,14.14,14.29,14.22,0.63,0.70%,13.65,1.44
000866,扬子石化,-,-,-,-,-,-,-,-,-,13.84,-,-,-,-
000838,财信发展,2.67,0.00%,0.00,2.56万,686.75万,1.87%,2.71,2.66,2.66,2.67,0.55,0.30%,40.98,1.54
000832,*ST龙涤,-,-,-,-,-,-,-,-,-,1.45,-,-,-,-
000827,*ST长兴,-,-,-,-,-,-,-,-,-,1.16,-,-,-,-
000817,辽河油田,-,-,-,-,-,-,-,-,-,8.75,-,-,-,-
000805,*ST炎黄,-,-,-,-,-,-,-,-,-,1.88,-,-,-,-
000792,*ST盐湖,-,-,-,-,-,-,-,-,-,8.84,-,-,17.01,12.61
000787,*ST创智,-,-,-,-,-,-,-,-,-,4.68,-,-,-,-
000769,*ST大菲,-,-,-,-,-,-,-,-,-,0.90,-,-,-,-
000765,*ST华信,-,-,-,-,-,-,-,-,-,2.36,-,-,-,-
000763,锦州石化,-,-,-,-,-,-,-,-,-,4.22,-,-,-,-
000760,*ST斯太,-,-,-,-,-,-,-,-,-,1.47,-,-,60.58,3.73
000755,山西路桥,3.42,0.00%,0.00,1.92万,657.77万,1.75%,3.46,3.40,3.42,3.42,0.81,0.41%,-13.62,1.42
000750,国海证券,5.51,0.00%,0.00,128.11万,7.12亿,2.54%,5.63,5.49,5.50,5.51,1.40,2.35%,24.50,1.61
000748,长城信息,-,-,-,-,-,-,-,-,-,20.31,-,-,-,-
000732,泰禾集团,3.30,0.00%,0.00,13.51万,4498.68万,3.33%,3.39,3.28,3.33,3.30,0.86,0.54%,-3.12,0.46
000730,*ST环保,-,-,-,-,-,-,-,-,-,2.60,-,-,-,-
000702,正虹科技,5.59,0.00%,0.00,4.94万,2731.42万,2.15%,5.59,5.47,5.57,5.59,0.35,1.85%,2545.94,2.76
000699,S*ST佳纸,-,-,-,-,-,-,-,-,-,0.81,-,-,-,-
000698,沈阳化工,4.50,0.00%,0.00,10.22万,4578.87万,3.56%,4.56,4.40,4.50,4.50,0.54,1.30%,120.79,0.99
000693,华泽退,-,-,-,-,-,-,-,-,-,0.37,-,-,-,-
000689,ST宏业,-,-,-,-,-,-,-,-,-,4.88,-,-,-,-
000675,ST银山,-,-,-,-,-,-,-,-,-,7.94,-,-,-,-
000670,*ST盈方,-,-,-,-,-,-,-,-,-,2.25,-,-,-152.87,18394.51
000660,*ST南华,-,-,-,-,-,-,-,-,-,2.38,-,-,-,-
000658,ST海洋,-,-,-,-,-,-,-,-,-,4.24,-,-,-,-
000653,ST九州,-,-,-,-,-,-,-,-,-,2.51,-,-,-,-
000632,三木集团,4.09,0.00%,0.00,1.69万,693.46万,1.22%,4.12,4.07,4.07,4.09,0.61,0.36%,53.95,1.39
000627,天茂集团,4.79,0.00%,0.00,7.94万,3809.44万,1.25%,4.82,4.76,4.76,4.79,0.72,0.18%,30.83,1.14
000621,*ST比特,-,-,-,-,-,-,-,-,-,2.66,-,-,-,-
000618,吉林化工,-,-,-,-,-,-,-,-,-,5.24,-,-,-,-
000610,西安旅游,8.03,0.00%,0.00,2.86万,2290.81万,2.49%,8.10,7.90,8.00,8.03,0.53,1.21%,16.17,2.02
000602,金马集团,-,-,-,-,-,-,-,-,-,13.41,-,-,-,-
000599,青岛双星,4.10,0.00%,0.00,5.82万,2392.59万,2.20%,4.17,4.08,4.10,4.10,1.07,0.76%,358.05,1.00
000594,国恒退,-,-,-,-,-,-,-,-,-,1.29,-,-,-,-
000588,PT粤金曼,-,-,-,-,-,-,-,-,-,4.37,-,-,-,-
000587,*ST金洲,1.06,0.00%,0.00,7.26万,752.07万,3.77%,1.06,1.02,1.02,1.06,0.78,0.60%,-0.65,-0.96
000583,S*ST托普,-,-,-,-,-,-,-,-,-,0.76,-,-,-,-
000578,盐湖集团,-,-,-,-,-,-,-,-,-,24.44,-,-,-,-
000573,粤宏远Ａ,2.79,0.00%,0.00,5.70万,1602.53万,2.51%,2.85,2.78,2.85,2.79,0.81,0.90%,-168.16,1.06
000569,长城股份,-,-,-,-,-,-,-,-,-,7.05,-,-,-,-
000564,供销大集,2.63,0.00%,0.00,41.37万,1.09亿,3.80%,2.69,2.59,2.60,2.63,0.94,2.06%,-53.56,0.53
000562,宏源证券,-,-,-,-,-,-,-,-,-,30.50,-,-,-,-
000556,PT南洋,-,-,-,-,-,-,-,-,-,1.50,-,-,-,-
000549,S湘火炬,-,-,-,-,-,-,-,-,-,8.90,-,-,-,-
000542,TCL通讯,-,-,-,-,-,-,-,-,-,27.34,-,-,-,-
000535,*ST猴王,-,-,-,-,-,-,-,-,-,0.50,-,-,-,-
000527,美的电器,-,-,-,-,-,-,-,-,-,14.02,-,-,-,-
000522,白云山A,-,-,-,-,-,-,-,-,-,23.27,-,-,-,-
000515,攀渝钛业,-,-,-,-,-,-,-,-,-,15.29,-,-,-,-
000511,烯碳退,-,-,-,-,-,-,-,-,-,0.61,-,-,-,-
000508,琼民源A,-,-,-,-,-,-,-,-,-,-,-,-,-,-
000498,山东路桥,4.75,0.00%,0.00,3.34万,1585.67万,1.26%,4.79,4.73,4.76,4.75,1.04,0.30%,8.78,1.25
000418,小天鹅A,-,-,-,-,-,-,-,-,-,57.39,-,-,-,-
000412,ST五环,-,-,-,-,-,-,-,-,-,2.89,-,-,-,-
000406,石油大明,-,-,-,-,-,-,-,-,-,10.12,-,-,-,-
000405,ST鑫光,-,-,-,-,-,-,-,-,-,2.86,-,-,-,-
000150,宜华健康,3.06,0.00%,0.00,13.74万,4232.85万,3.92%,3.15,3.03,3.06,3.06,1.17,1.70%,-9.70,4.55
000068,华控赛格,2.68,0.00%,0.00,4.13万,1108.31万,1.87%,2.71,2.66,2.68,2.68,0.87,0.41%,-26.23,5.97
000050,深天马Ａ,14.23,0.00%,0.00,11.63万,1.66亿,3.23%,14.50,14.04,14.09,14.23,0.85,0.64%,21.31,1.05
000047,ST中侨,-,-,-,-,-,-,-,-,-,8.03,-,-,-,-
000033,新都退,-,-,-,-,-,-,-,-,-,1.70,-,-,-,-
000024,招商地产,-,-,-,-,-,-,-,-,-,40.50,-,-,-,-
000018,神城A退,-,-,-,-,-,-,-,-,-,0.27,-,-,-,-
000017,*ST中华A,2.43,0.00%,0.00,1.39万,336.33万,1.65%,2.45,2.41,2.45,2.43,0.62,0.46%,190.92,108.20
000015,PT中浩A,-,-,-,-,-,-,-,-,-,6.85,-,-,-,-
000013,*ST石化A,-,-,-,-,-,-,-,-,-,2.47,-,-,-,-
000008,神州高铁,2.51,0.00%,0.00,11.00万,2770.07万,1.99%,2.54,2.49,2.50,2.51,0.78,0.41%,-21.66,0.97
000003,PT金田A,-,-,-,-,-,-,-,-,-,2.71,-,-,-,-
002980,华盛昌,45.19,-0.02%,-0.01,6521,2964.14万,1.59%,45.88,45.16,45.21,45.20,0.59,1.96%,14.34,5.82
300579,数字认证,40.00,-0.02%,-0.01,2.67万,1.09亿,6.20%,41.68,39.20,39.68,40.01,1.19,1.53%,319.92,10.76
688519,南亚新材,31.79,-0.03%,-0.01,1.04万,3316.45万,1.82%,32.26,31.68,31.98,31.80,0.66,2.14%,62.49,2.93
688013,天臣医疗,29.30,-0.03%,-0.01,4260,1252.48万,2.46%,29.78,29.06,29.32,29.31,0.70,2.62%,67.43,5.13
600132,重庆啤酒,115.36,-0.03%,-0.04,1.97万,2.28亿,3.28%,118.10,114.31,115.40,115.40,0.71,0.41%,90.85,46.49
000048,京基智农,23.01,-0.04%,-0.01,1.80万,4167.73万,3.56%,23.65,22.83,23.00,23.02,0.54,0.45%,41.87,4.52
603192,汇得科技,22.75,-0.04%,-0.01,3436,785.26万,1.41%,23.00,22.68,22.82,22.76,1.11,1.29%,25.90,1.96
603351,威尔药业,22.53,-0.04%,-0.01,8467,1914.84万,2.17%,22.85,22.36,22.54,22.54,0.58,1.42%,29.20,2.31
600887,伊利股份,41.87,-0.05%,-0.02,57.77万,24.34亿,2.22%,42.65,41.72,42.40,41.89,0.88,0.97%,31.71,8.97
300737,科顺股份,20.84,-0.05%,-0.01,6.79万,1.42亿,2.83%,21.15,20.56,20.85,20.85,0.83,2.25%,16.63,3.34
002813,路畅科技,20.05,-0.05%,-0.01,3.09万,6226.05万,4.79%,20.56,19.60,19.89,20.06,0.93,8.94%,-48.14,9.03
600176,中国巨石,19.80,-0.05%,-0.01,41.73万,8.19亿,4.80%,20.02,19.07,19.75,19.81,0.93,1.19%,40.64,4.23
688338,赛科希德,54.30,-0.06%,-0.03,3244,1760.84万,2.19%,54.89,53.70,54.70,54.33,0.64,1.73%,82.80,3.34
300880,迦南智能,35.22,-0.06%,-0.02,1.89万,6661.43万,3.18%,35.92,34.80,34.98,35.24,0.76,5.97%,58.40,7.51
002938,鹏鼎控股,49.60,-0.06%,-0.03,10.43万,5.20亿,2.08%,50.34,49.31,50.10,49.63,1.02,2.17%,62.35,5.70
300808,久量股份,16.13,-0.06%,-0.01,1.45万,2369.80万,3.28%,16.56,16.03,16.14,16.14,0.73,2.93%,67.83,2.42
603359,东珠生态,15.43,-0.06%,-0.01,1.73万,2684.87万,1.49%,15.61,15.38,15.38,15.44,0.72,0.54%,10.58,1.55
300845,捷安高科,30.46,-0.07%,-0.02,9352,2883.90万,3.18%,31.28,30.31,30.73,30.48,0.79,4.05%,83.47,3.87
003019,宸展光电,29.18,-0.07%,-0.02,1.36万,3988.46万,2.77%,29.66,28.85,29.02,29.20,0.62,4.26%,28.98,3.12
300354,东华测试,14.27,-0.07%,-0.01,7812,1116.51万,3.22%,14.50,14.04,14.33,14.28,0.77,0.99%,169.08,5.08
300585,奥联电子,13.45,-0.07%,-0.01,1.89万,2560.00万,2.90%,13.69,13.30,13.44,13.46,0.85,1.18%,40.02,4.07
600061,国投资本,13.20,-0.08%,-0.01,24.23万,3.22亿,2.20%,13.45,13.16,13.32,13.21,1.07,0.57%,11.78,1.34
603600,永艺股份,13.12,-0.08%,-0.01,3.09万,4057.37万,3.27%,13.37,12.94,13.13,13.13,0.87,1.02%,14.37,2.87
605066,天正电气,12.94,-0.08%,-0.01,1.00万,1299.54万,1.47%,13.09,12.90,13.02,12.95,0.61,1.41%,21.61,3.11
002271,东方雨虹,38.62,-0.08%,-0.03,25.11万,9.62亿,3.93%,39.06,37.54,39.00,38.65,0.81,1.49%,31.94,6.88
